radio, mcc, net, area, cell, unit, lon, lat, range, samples, changeable, created, updated, averageSignal
LTE,238,6,50303,63277167,-1,10.0683,55.4108,1469,47,1,1648730243,1738423572,0
LTE,238,6,50303,63277168,-1,10.0241,55.419,2165,21,1,1661123748,1738423565,0
LTE,238,6,50303,63277364,-1,10.1532,55.4021,1022,50,1,1661165312,1738423565,0
LTE,238,6,50303,63277373,-1,10.1836,55.3955,1000,38,1,1670246936,1719748569,0
LTE,238,6,50303,63277374,-1,10.1617,55.4001,1287,85,1,1657809647,1720777763,0
LTE,238,6,50303,63277423,-1,10.1873,55.3946,1138,22,1,1648729983,1738423566,0
LTE,238,6,50303,63277424,-1,10.1612,55.4003,1341,32,1,1648730043,1738423565,0
LTE,238,6,50303,63282286,-1,10.9881,55.3354,2236,18,1,1648727953,1709842282,0
LTE,238,6,50303,63283742,-1,9.7639,55.5155,1000,3,1,1709769655,1709842205,0
LTE,238,6,50303,63283764,-1,9.7046,55.5074,1021,14,1,1647757984,1716136811,0
LTE,238,6,50303,63283772,-1,9.7454,55.5043,1000,3,1,1716099512,1716136811,0
LTE,238,6,50303,63283773,-1,9.7129,55.5015,1000,15,1,1645859656,1700934129,0
LTE,238,6,50303,63283774,-1,9.7026,55.5101,1000,5,1,1700887117,1716136811,0
LTE,238,6,50303,63283822,-1,9.7501,55.5143,2140,23,1,1645699271,1738275994,0
LTE,238,6,50303,63283823,-1,9.7111,55.5023,1000,39,1,1645859649,1716136811,0
LTE,238,6,50303,63283824,-1,9.7032,55.508,3748,116,1,1645859589,1716136811,0
LTE,238,6,50303,63284018,-1,9.7899,55.4953,2123,50,1,1646393152,1727023989,0
LTE,238,6,50303,63284020,-1,9.7806,55.5096,1000,18,1,1657810697,1738423564,0
LTE,238,6,50303,63284028,-1,9.8011,55.4965,6438,69,1,1646578334,1708880954,0
LTE,238,6,50303,63284029,-1,9.7546,55.4926,1658,9,1,1664607150,1716136811,0
LTE,238,6,50303,63284030,-1,9.7812,55.5096,1000,17,1,1646578555,1708880954,0
LTE,238,6,50303,63284078,-1,9.7946,55.4994,735,26,1,1646578333,1734373922,0
LTE,238,6,50303,63284079,-1,9.7317,55.4756,12269,52,1,1647757844,1710864066,0
LTE,238,6,50303,63284080,-1,9.7624,55.5089,3611,25,1,1662373834,1738101003,0
LTE,238,6,50303,63286558,-1,10.4847,55.2439,1000,11,1,1738381363,1738423567,0
LTE,238,6,50303,63286560,-1,10.4759,55.2503,1000,16,1,1738381333,1738423567,0
LTE,238,6,50303,63286640,-1,10.4684,55.2638,1031,27,1,1738381283,1738423570,0
LTE,238,6,50303,63286815,-1,10.5157,55.2,2283,19,1,1738381473,1738423568,0
LTE,238,6,50303,63286816,-1,10.5033,55.2149,1000,6,1,1738381463,1738423567,0
LTE,238,6,50303,63286845,-1,10.5158,55.2006,1000,6,1,1738381513,1738423567,0
LTE,238,6,50303,63286894,-1,10.4998,55.2229,1000,11,1,1738381433,1738423567,0
LTE,238,6,50303,63286895,-1,10.5403,55.1729,1000,6,1,1738396921,1738423569,0
LTE,238,6,50303,63286896,-1,10.4191,55.1643,1000,3,1,1738382065,1738423568,0
LTE,238,6,50303,63289710,-1,11.0204,55.34,1000,6,1,1709814039,1709842281,0
LTE,238,6,50303,63291934,-1,9.7714,55.514,1000,6,1,1724833320,1724859968,0
LTE,238,6,50303,63291936,-1,9.7619,55.5196,4765,13,1,1724833330,1738423564,0
LTE,238,6,50303,63291954,-1,9.7872,55.5044,1499,31,1,1719707465,1738423564,0
LTE,238,6,50303,63291956,-1,9.7686,55.5148,1000,2,1,1738250739,1738275994,0
LTE,238,6,50303,63291964,-1,9.7765,55.5117,1103,36,1,1724833280,1738423564,0
LTE,238,6,50303,63291966,-1,9.7565,55.5189,4850,26,1,1724833370,1738423574,0
LTE,238,6,50303,63292014,-1,9.78,55.5092,1301,50,1,1720754549,1738423574,0
LTE,238,6,50303,63292016,-1,9.7556,55.5174,1000,21,1,1720754613,1738423574,0
LTE,238,6,50303,63293040,-1,9.5684,55.4198,1000,3,1,1710839085,1710864066,0
LTE,238,6,50303,63293550,-1,9.8606,55.4837,1000,6,1,1734311999,1734373922,0
LTE,238,6,50303,63311420,-1,9.7678,55.5688,1000,4,1,1738300352,1738322524,0
LTE,238,6,50303,63311421,-1,9.7713,55.5169,1000,4,1,1645860316,1716136812,0
LTE,238,6,50303,63311471,-1,9.7739,55.5146,1397,27,1,1645698719,1716136812,0
LTE,238,6,50303,63311472,-1,9.748,55.5239,3429,50,1,1632887305,1738275995,0
LTE,238,6,50303,63313981,-1,9.9856,54.8535,1000,1,1,1711695549,1711695549,0
LTE,238,6,50303,63314798,-1,9.9483,55.7156,1297,19,1,1655009474,1727023984,0
LTE,238,6,50303,63315056,-1,9.9189,55.6966,17363,30,1,1695020151,1727023984,0
LTE,238,6,50303,63316510,-1,10.6107,55.059,1000,1,1,1738392843,1738392843,0
LTE,238,6,50303,63316511,-1,10.609,55.0588,1000,1,1,1738393065,1738393065,0
LTE,238,6,50303,63316512,-1,10.6073,55.0589,1000,4,1,1738393106,1738423569,0
LTE,238,6,50303,63316532,-1,10.6069,55.0587,1000,6,1,1738393398,1738423569,0
LTE,238,6,50303,63316541,-1,10.6107,55.059,1000,1,1,1738392785,1738392785,0
LTE,238,6,50303,63316590,-1,10.6108,55.059,1000,1,1,1738392798,1738392798,0
LTE,238,6,50303,63316592,-1,10.6075,55.0591,1000,3,1,1738393326,1738423569,0
LTE,238,6,50303,63317310,-1,10.0122,54.869,1000,1,1,1711692733,1711692733,0
LTE,238,6,50303,63318332,-1,9.9676,55.4434,1000,17,1,1672749692,1696780214,0
LTE,238,6,50303,63318382,-1,9.9819,55.4354,2168,25,1,1662373354,1738101004,0
LTE,238,6,50303,63318578,-1,9.9859,55.4327,559,49,1,1657018667,1738275994,0
LTE,238,6,50303,63318588,-1,9.9882,55.4318,1383,32,1,1646393718,1734373953,0
LTE,238,6,50303,63318638,-1,9.9895,55.4314,1847,50,1,1646393819,1738423565,0
LTE,238,6,50303,63318639,-1,10.0276,55.4178,1000,12,1,1696588151,1702743663,0
LTE,238,6,50303,63320893,-1,10.5608,55.1154,1000,6,1,1738396741,1738423569,0
LTE,238,6,50303,63320942,-1,10.5518,55.1512,1583,21,1,1738396811,1738423569,0
LTE,238,6,50303,63320943,-1,10.5607,55.122,1000,6,1,1738396761,1738423569,0
LTE,238,6,50303,63321631,-1,10.1137,55.4097,1000,18,1,1678322441,1738275993,0
LTE,238,6,50303,63321632,-1,10.1015,55.4106,901,26,1,1662372934,1738275993,0
LTE,238,6,50303,63321652,-1,10.1029,55.4104,1109,41,1,1662372964,1738423572,0
LTE,238,6,50303,63321661,-1,10.1214,55.4086,1000,21,1,1665058406,1738423572,0
LTE,238,6,50303,63321662,-1,10.1034,55.4103,2018,109,1,1662372944,1719748568,0
LTE,238,6,50303,63321711,-1,10.1329,55.4067,1000,23,1,1648730113,1738423565,0
LTE,238,6,50303,63321712,-1,10.0929,55.4104,1513,38,1,1648730183,1738423565,0
LTE,238,6,50303,63321887,-1,9.9139,55.4631,1559,45,1,1686368940,1738423573,0
LTE,238,6,50303,63321888,-1,9.8648,55.4822,2084,50,1,1708150743,1738423573,0
LTE,238,6,50303,63321907,-1,9.9083,55.465,1331,27,1,1738250399,1738275994,0
LTE,238,6,50303,63321908,-1,9.8542,55.4853,1289,23,1,1686368890,1738275994,0
LTE,238,6,50303,63321917,-1,9.9139,55.463,1481,37,1,1693870719,1734373953,0
LTE,238,6,50303,63321918,-1,9.8739,55.4792,2046,50,1,1686368830,1734373954,0
LTE,238,6,50303,63321967,-1,9.9121,55.4633,1061,47,1,1686390122,1738101004,0
LTE,238,6,50303,63321968,-1,9.8879,55.4746,1062,43,1,1686390172,1738101004,0
LTE,238,6,50303,63323699,-1,10.3952,55.1625,1000,3,1,1738382175,1738423568,0
LTE,238,6,50303,63323759,-1,10.4209,55.1649,1663,40,1,1738381954,1738423568,0
LTE,238,6,50303,63323760,-1,10.3685,55.1537,1000,4,1,1738382285,1738423568,0
LTE,238,6,50303,63324782,-1,10.4971,55.2276,1000,6,1,1738381423,1738423567,0
LTE,238,6,50303,63324988,-1,10.5636,55.1079,1000,15,1,1738396701,1738423569,0
LTE,238,6,50303,63324989,-1,10.5682,55.0997,1000,6,1,1738396691,1738423569,0
LTE,238,6,50303,63325038,-1,10.5605,55.1187,1000,6,1,1738396751,1738423569,0
LTE,238,6,50303,63326830,-1,9.9302,55.7181,1472,30,1,1690266678,1727023984,0
LTE,238,6,50303,63334510,-1,10.058,55.3848,3372,89,1,1664792452,1708718418,0
LTE,238,6,50303,63360316,-1,10.0062,55.4247,1000,6,1,1693871039,1693871048,0
LTE,238,6,50303,63360366,-1,9.9294,55.4588,609,25,1,1686369079,1738101004,0
LTE,238,6,50303,63360368,-1,9.9015,55.4684,3078,18,1,1693916016,1734373922,0
LTE,238,6,50303,63360624,-1,9.928,55.7178,1000,8,1,1668238159,1721946906,0
LTE,238,6,50303,63498360,-1,9.9577,55.7142,1000,4,1,1726977052,1727023984,0
LTE,238,6,50303,63498361,-1,9.8431,55.4878,962,31,1,1648730923,1727023996,0
LTE,238,6,50303,63498362,-1,9.8147,55.4937,1458,35,1,1648731083,1727023996,0
LTE,238,6,50303,63498616,-1,9.7444,55.5045,1711,8,1,1646578603,1700864345,0
LTE,238,6,50303,63498618,-1,9.7238,55.5054,1000,15,1,1664597430,1716136811,0
LTE,238,6,50303,63498872,-1,9.7582,55.5139,1929,17,1,1700822636,1727023997,0
LTE,238,6,50303,63498874,-1,9.7408,55.5009,1000,13,1,1700822656,1716136811,0
LTE,238,6,50303,63499129,-1,9.7494,55.5178,1806,21,1,1657019390,1727023997,0
LTE,238,6,50303,63499130,-1,9.7284,55.5568,1000,1,1,1700710635,1700710635,0
LTE,238,6,50303,63499386,-1,9.8579,55.4843,1253,24,1,1696587751,1709842321,0
LTE,238,6,50303,63499640,-1,9.9744,55.4399,2767,46,1,1648730473,1738423573,0
LTE,238,6,50303,63499642,-1,9.9353,55.4572,1408,50,1,1648730703,1727372084,0
LTE,238,6,50303,63500152,-1,9.7702,55.5133,1277,139,1,1645698564,1716136812,0
LTE,238,6,50303,63500153,-1,9.7957,55.5007,1441,50,1,1648730903,1727023996,0
LTE,238,6,50303,63500154,-1,9.7494,55.5056,1000,9,1,1700822746,1716136812,0
LTE,238,6,50303,63502712,-1,10.4917,55.2365,1000,20,1,1738397111,1738423570,0
LTE,238,6,50303,63504250,-1,10.5764,55.0743,1000,15,1,1738396601,1738423569,0
LTE,238,6,50303,63506553,-1,10.1762,55.3974,1000,23,1,1657017566,1738423572,0
LTE,238,6,50303,63507064,-1,10.531,55.1852,1000,6,1,1738396961,1738423569,0
LTE,238,6,50303,63507065,-1,10.3936,55.1603,1000,7,1,1738382185,1738423568,0
LTE,238,6,50303,63507066,-1,10.5225,55.1938,918,26,1,1738396971,1738423570,0
LTE,238,6,50303,63508344,-1,10.332,55.145,1000,3,1,1738383413,1738423569,0
LTE,238,6,50303,63508345,-1,10.3299,55.1417,1000,1,1,1738382663,1738382663,0
LTE,238,6,50303,63511416,-1,10.0851,55.4107,1000,5,1,1726983086,1727023991,0
LTE,238,6,50303,63512442,-1,9.8924,55.7136,3989,8,1,1690272514,1721946906,0
LTE,238,6,50303,63515257,-1,9.567,55.4194,1000,2,1,1710838839,1710864066,0
LTE,238,6,50303,63518072,-1,10.9029,55.3109,1387,33,1,1663544582,1708718465,0
LTE,238,6,50303,63518584,-1,10.542,55.1693,1000,5,1,1738396911,1738423569,0
LTE,238,6,50303,63533177,-1,10.068,55.4108,1644,135,1,1657018336,1724859967,0
LTE,238,6,50303,63533178,-1,10.0296,55.4173,1770,112,1,1648730393,1719748568,0
LTE,238,6,50303,63533433,-1,10.1789,55.3967,996,40,1,1657017514,1738423572,0
LTE,238,6,50303,63533434,-1,10.1543,55.4019,1029,42,1,1657018142,1738423572,0
LTE,238,6,50303,63539832,-1,9.7577,55.5161,2543,44,1,1646393063,1716136811,0
LTE,238,6,50303,63539834,-1,9.7039,55.5074,1000,10,1,1664597280,1716136811,0
LTE,238,6,50303,63540088,-1,9.793,55.5003,709,50,1,1647757804,1734373954,0
LTE,238,6,50303,63540090,-1,9.7846,55.5065,1018,37,1,1645698587,1734373954,0
LTE,238,6,50303,63542648,-1,10.4815,55.246,1000,11,1,1738397161,1738423570,0
LTE,238,6,50303,63542649,-1,10.4762,55.2498,1000,6,1,1738397181,1738423570,0
LTE,238,6,50303,63542650,-1,10.4722,55.2561,1000,13,1,1738397191,1738423570,0
LTE,238,6,50303,63542905,-1,10.5076,55.2103,1152,22,1,1738397021,1738423570,0
LTE,238,6,50303,63542906,-1,10.5,55.2224,1000,21,1,1738381453,1738423570,0
LTE,238,6,50303,63548024,-1,9.7893,55.5041,2246,50,1,1719707445,1734373954,0
LTE,238,6,50303,63548026,-1,9.7551,55.5229,4306,25,1,1719707404,1734455285,0
LTE,238,6,50303,63567481,-1,9.7801,55.5174,1000,34,1,1645698623,1709842322,0
LTE,238,6,50303,63567482,-1,9.726,55.5524,1000,14,1,1632887295,1725465310,0
LTE,238,6,50303,63570808,-1,9.9458,55.7159,1000,10,1,1690272543,1727023983,0
LTE,238,6,50303,63572480,-1,10.6113,55.0587,1000,1,1,1738392698,1738392698,0
LTE,238,6,50303,63572481,-1,10.6104,55.0587,1000,3,1,1738392534,1738423569,0
LTE,238,6,50303,63574392,-1,9.9718,55.4404,583,49,1,1661123548,1727023995,0
LTE,238,6,50303,63574648,-1,9.9893,55.4315,2055,36,1,1646393862,1738423573,0
LTE,238,6,50303,63576952,-1,10.5492,55.1536,1000,6,1,1738396861,1738423569,0
LTE,238,6,50303,63576953,-1,10.561,55.1309,1000,15,1,1738396771,1738423569,0
LTE,238,6,50303,63577601,-1,10.1282,55.4076,1000,6,1,1738380308,1738423565,0
LTE,238,6,50303,63577721,-1,10.1273,55.4078,1000,21,1,1657018112,1738423572,0
LTE,238,6,50303,63577722,-1,10.0998,55.4106,2256,45,1,1657018287,1727023995,0
LTE,238,6,50303,63577977,-1,9.9104,55.4641,1439,31,1,1696587871,1727372084,0
LTE,238,6,50303,63577978,-1,9.8752,55.479,4544,107,1,1686368849,1724859968,0
LTE,238,6,50303,63579769,-1,10.3892,55.1578,1000,3,1,1738382215,1738423568,0
LTE,238,6,50303,63581049,-1,10.5723,55.0883,1097,31,1,1738396631,1738423569,0
LTE,238,6,50303,63616376,-1,9.9289,55.4588,1000,6,1,1708691081,1708718417,0
LTE,238,6,50401,52018994,-1,8.2805,56.0945,20392,68,1,1539750258,1697723347,0
LTE,238,6,50401,52018996,-1,8.2111,56.1118,14321,106,1,1539921005,1697883846,0
LTE,238,6,50401,52019004,-1,8.2649,56.0932,2478,31,1,1659689885,1697883846,0
LTE,238,6,50401,52019005,-1,8.2975,56.0805,11855,52,1,1659860562,1697883847,0
LTE,238,6,50401,52019006,-1,8.2268,56.1,3327,123,1,1602900288,1697883846,0
LTE,238,6,50401,53002014,-1,8.1158,56.5142,1000,11,1,1711866208,1713849666,0
LTE,238,6,50401,53002016,-1,8.1284,56.2707,2224,17,1,1666158220,1729012082,0
LTE,238,6,50401,53002036,-1,8.1254,56.3084,6022,26,1,1666067079,1729330922,0
LTE,238,6,50401,53002044,-1,8.1158,56.5142,1000,18,1,1711865619,1713849666,0
LTE,238,6,50401,53002046,-1,8.1426,56.2713,4812,25,1,1666157812,1729330922,0
LTE,238,6,50401,53002094,-1,8.1164,56.5144,1000,6,1,1711868537,1713849666,0
LTE,238,6,50401,53002096,-1,8.1423,56.2684,4992,23,1,1665825160,1729330922,0
LTE,238,6,50401,53003837,-1,8.3064,56.2756,1000,4,1,1729303163,1729330923,0
LTE,238,6,50401,53014640,-1,8.1157,56.5144,1000,1,1,1711868592,1711868592,0
LTE,238,6,50401,53016094,-1,8.3846,56.2452,1000,2,1,1729147319,1729177744,0
LTE,238,6,50401,53016096,-1,8.1815,56.2777,3346,6,1,1666252579,1728751750,0
LTE,238,6,50401,53016124,-1,8.3846,56.2449,1000,4,1,1729146766,1729177744,0
LTE,238,6,50401,53016125,-1,8.1665,56.1198,1000,4,1,1697697494,1697723345,0
LTE,238,6,50401,53016126,-1,8.2082,56.2729,1000,22,1,1666160412,1729330922,0
LTE,238,6,50401,53016174,-1,8.3546,56.2451,3771,43,1,1666333743,1729177744,0
LTE,238,6,50401,53016175,-1,8.191,56.1114,1000,2,1,1728876657,1728904504,0
LTE,238,6,50401,53016176,-1,8.2279,56.2647,6056,24,1,1665817025,1729177743,0
LTE,238,6,50401,53022751,-1,8.8228,55.8509,1000,6,1,1697853972,1697883850,0
LTE,238,6,50401,53022831,-1,8.7974,55.8539,1838,52,1,1666410048,1697883850,0
LTE,238,6,50401,53022832,-1,8.7065,55.8653,1834,54,1,1666409678,1697883850,0
LTE,238,6,50401,53023037,-1,8.636,55.8897,3078,82,1,1666409618,1697883849,0
LTE,238,6,50401,53023038,-1,8.6014,55.902,1000,10,1,1697853281,1697883849,0
LTE,238,6,50401,53040180,-1,8.6097,56.3586,1000,17,1,1728805013,1728838624,0
LTE,238,6,50401,53040239,-1,8.6326,56.3451,1000,5,1,1697276063,1697298846,0
LTE,238,6,50401,53040240,-1,8.5892,56.3572,2041,13,1,1728804803,1728838624,0
LTE,238,6,50401,53040436,-1,8.6256,56.3436,1000,13,1,1728727367,1728751748,0
LTE,238,6,50401,53040495,-1,8.741,56.2788,1000,18,1,1711783269,1729330925,0
LTE,238,6,50401,53040496,-1,8.6281,56.3437,1000,15,1,1697276053,1697298846,0
LTE,238,6,50401,53040670,-1,8.6215,56.3767,1000,1,1,1728805463,1728805463,0
LTE,238,6,50401,53040690,-1,8.6514,56.3817,1990,11,1,1712371077,1728838625,0
LTE,238,6,50401,53040700,-1,8.6213,56.3781,1232,11,1,1711783866,1728838625,0
LTE,238,6,50401,53040702,-1,8.6112,56.3724,1000,4,1,1728805213,1728838624,0
LTE,238,6,50401,53040750,-1,8.6373,56.3819,1501,27,1,1711783767,1728838625,0
LTE,238,6,50401,53040751,-1,8.6546,56.3857,1000,12,1,1711783744,1713849538,0
LTE,238,6,50401,53040956,-1,8.5782,56.3946,1000,6,1,1711788282,1713852782,0
LTE,238,6,50401,53040957,-1,8.6421,56.339,1000,4,1,1697276013,1697298846,0
LTE,238,6,50401,53040958,-1,8.5659,56.395,1000,5,1,1711788322,1713852782,0
LTE,238,6,50401,53041006,-1,8.5929,56.391,2084,29,1,1711783825,1713852782,0
LTE,238,6,50401,53041007,-1,8.5674,56.348,1000,6,1,1728804813,1728838624,0
LTE,238,6,50401,53041008,-1,8.5589,56.3932,1000,12,1,1712370682,1713849683,0
LTE,238,6,50401,53042718,-1,8.3377,56.2774,2790,29,1,1666333553,1729330923,0
LTE,238,6,50401,53042720,-1,8.272,56.2682,1000,5,1,1697277333,1697298848,0
LTE,238,6,50401,53042738,-1,8.3178,56.2719,1000,8,1,1697277163,1697375223,0
LTE,238,6,50401,53042748,-1,8.3259,56.272,2159,30,1,1666336552,1729330923,0
LTE,238,6,50401,53042749,-1,8.3186,56.261,1000,20,1,1728875202,1728904502,0
LTE,238,6,50401,53042750,-1,8.2712,56.2748,7331,40,1,1666067875,1729330923,0
LTE,238,6,50401,53042798,-1,8.3359,56.2841,2011,35,1,1666333493,1729330923,0
LTE,238,6,50401,53042799,-1,8.3274,56.2484,2423,39,1,1728875667,1729177744,0
LTE,238,6,50401,53042800,-1,8.288,56.2696,2038,49,1,1665818217,1729177745,0
LTE,238,6,50401,53042996,-1,8.2129,56.1043,1000,10,1,1728876577,1728904504,0
LTE,238,6,50401,53044018,-1,8.4112,56.0346,1000,4,1,1697852041,1697883847,0
LTE,238,6,50401,53044028,-1,8.3938,56.0539,1000,18,1,1666408138,1697883847,0
LTE,238,6,50401,53044078,-1,8.3988,56.0471,3260,38,1,1665815345,1697883847,0
LTE,238,6,50401,53044079,-1,8.4254,56.0195,2142,85,1,1666408278,1697883847,0
LTE,238,6,50401,53044274,-1,8.5138,55.9491,1105,34,1,1697852601,1697883848,0
LTE,238,6,50401,53044334,-1,8.5033,55.9568,1000,8,1,1697852581,1697883848,0
LTE,238,6,50401,53044540,-1,8.5496,55.9115,1000,31,1,1697853121,1697883849,0
LTE,238,6,50401,53044541,-1,8.5355,55.9109,1000,3,1,1697853101,1697883848,0
LTE,238,6,50401,53044542,-1,8.5228,55.9216,1846,37,1,1666409098,1697883848,0
LTE,238,6,50401,53044590,-1,8.5685,55.9101,1000,23,1,1666409268,1697883849,0
LTE,238,6,50401,53058364,-1,8.5434,56.3954,1000,5,1,1712370624,1713849682,0
LTE,238,6,50401,53058365,-1,8.5353,56.3413,1367,16,1,1697276413,1729330924,0
LTE,238,6,50401,53058414,-1,8.541,56.3972,1000,25,1,1712370660,1713852783,0
LTE,238,6,50401,53058415,-1,8.5324,56.3406,1078,24,1,1697276393,1729330924,0
LTE,238,6,50401,53058416,-1,8.5163,56.3368,838,28,1,1728727737,1728838625,0
LTE,238,6,50401,53069854,-1,8.4466,56.3199,1025,42,1,1728727908,1728838624,0
LTE,238,6,50401,53069855,-1,8.413,56.3104,2114,50,1,1728727958,1728838626,0
LTE,238,6,50401,53069884,-1,8.4902,56.3311,4336,29,1,1697276403,1729330924,0
LTE,238,6,50401,53069885,-1,8.4214,56.3125,2033,22,1,1697276843,1729330924,0
LTE,238,6,50401,53069886,-1,8.4373,56.3171,1000,6,1,1729303593,1729330924,0
LTE,238,6,50401,53069934,-1,8.4753,56.3268,2892,50,1,1697276633,1729330924,0
LTE,238,6,50401,53069935,-1,8.3942,56.3047,4870,42,1,1697276763,1728838626,0
LTE,238,6,50401,53069936,-1,8.4231,56.3578,8189,19,1,1697276753,1728838626,0
LTE,238,6,50401,53070190,-1,8.3686,56.2455,6846,42,1,1728875797,1729177744,0
LTE,238,6,50401,53070192,-1,8.2894,56.1732,3296,50,1,1665816615,1728904503,0
LTE,238,6,50401,53075742,-1,8.7205,56.3669,1507,53,1,1711783592,1713849685,0
LTE,238,6,50401,53075743,-1,8.7357,56.3534,1000,11,1,1712371260,1713849685,0
LTE,238,6,50401,53075773,-1,8.6486,56.335,1000,3,1,1697275973,1697298846,0
LTE,238,6,50401,53075774,-1,8.673,56.3815,1000,11,1,1711783704,1713849538,0
LTE,238,6,50401,53075822,-1,8.7101,56.3723,1248,34,1,1711783654,1713849684,0
LTE,238,6,50401,53075823,-1,8.7464,56.2748,1000,9,1,1711783252,1713849537,0
LTE,238,6,50401,53075824,-1,8.6901,56.3783,1165,49,1,1711783675,1713849684,0
LTE,238,6,50401,53076284,-1,8.3556,56.4467,1000,18,1,1712370002,1713852783,0
LTE,238,6,50401,53076334,-1,8.3366,56.4575,3469,37,1,1711788976,1713852783,0
LTE,238,6,50401,53076335,-1,8.1865,56.3059,1000,1,1,1697350642,1697350642,0
LTE,238,6,50401,53155390,-1,8.3754,56.0779,1747,60,1,1659860942,1697883847,0
LTE,238,6,50401,53155440,-1,8.3735,56.0704,4335,103,1,1665813634,1697883847,0
LTE,238,6,50401,53157406,-1,8.672,56.323,2590,31,1,1728727268,1729330925,0
LTE,238,6,50401,53157408,-1,8.6359,56.343,1000,13,1,1728727297,1729330925,0
LTE,238,6,50401,53157426,-1,8.6587,56.3298,1000,3,1,1728727198,1728751748,0
LTE,238,6,50401,53157428,-1,8.6315,56.3458,1000,1,1,1728727358,1728727358,0
LTE,238,6,50401,53157436,-1,8.6475,56.3356,1000,6,1,1728727237,1728751748,0
LTE,238,6,50401,53157486,-1,8.7288,56.2932,1000,12,1,1712371480,1713849686,0
LTE,238,6,50401,53157488,-1,8.617,56.3429,1000,7,1,1728727418,1729330925,0
LTE,238,6,50401,53181726,-1,8.1257,56.1795,9199,23,1,1659691316,1729330922,0
LTE,238,6,50401,53181727,-1,8.1336,56.1204,1791,21,1,1659693341,1728904504,0
LTE,238,6,50401,53181728,-1,8.1168,56.1194,1000,9,1,1659783593,1728904504,0
LTE,238,6,50401,53181746,-1,8.1213,56.1382,13391,50,1,1659691226,1728911402,0
LTE,238,6,50401,53181747,-1,8.1298,56.1207,1981,106,1,1659690365,1697723348,0
LTE,238,6,50401,53181756,-1,8.1289,56.2367,7827,26,1,1659691086,1729330922,0
LTE,238,6,50401,53181757,-1,8.1429,56.1206,1822,33,1,1659690355,1728904504,0
LTE,238,6,50401,53181758,-1,8.1169,56.1187,1000,19,1,1659783338,1728904504,0
LTE,238,6,50401,53181806,-1,8.1295,56.231,8008,25,1,1659691406,1729330922,0
LTE,238,6,50401,53181807,-1,8.1394,56.1207,1801,22,1,1659690985,1728904504,0
LTE,238,6,50401,53181808,-1,8.1172,56.1198,500,25,1,1659691056,1728904504,0
LTE,238,6,50401,53210941,-1,8.611,56.3702,1000,7,1,1728805193,1728838624,0
LTE,238,6,50401,53210991,-1,8.6108,56.3681,1000,3,1,1728805183,1728838624,0
LTE,238,6,50401,53211423,-1,8.6016,56.3503,1000,1,1,1728804913,1728804913,0
LTE,238,6,50401,53211443,-1,8.6039,56.3508,1000,6,1,1728804923,1728838624,0
LTE,238,6,50401,53211444,-1,8.6065,56.3533,1000,8,1,1728804963,1728838624,0
LTE,238,6,50401,53211453,-1,8.5989,56.3483,1000,23,1,1697276303,1729330925,0
LTE,238,6,50401,53211502,-1,8.6157,56.3436,1000,19,1,1728727408,1729330925,0
LTE,238,6,50401,53211503,-1,8.5887,56.3505,791,31,1,1728727468,1728838625,0
LTE,238,6,50401,53211504,-1,8.6117,56.3639,1000,5,1,1728805143,1728838624,0
LTE,238,6,50401,53212782,-1,8.6517,56.3332,1000,5,1,1697275953,1697298846,0
LTE,238,6,50401,53212784,-1,8.6403,56.3402,1000,4,1,1697276023,1697298846,0
LTE,238,6,50401,53217392,-1,8.8089,55.8545,1000,20,1,1666410108,1697883850,0
LTE,238,6,50401,53218108,-1,8.3996,56.0476,1000,6,1,1697851971,1697883847,0
LTE,238,6,50401,53218620,-1,8.5128,55.9354,1000,13,1,1697852741,1697883848,0
LTE,238,6,50401,53218621,-1,8.5147,55.9241,1000,30,1,1666409088,1697883848,0
LTE,238,6,50401,53227806,-1,8.19,56.1116,1000,5,1,1697697594,1697723345,0
LTE,238,6,50401,53227828,-1,8.1277,56.194,9720,7,1,1659690765,1729012082,0
LTE,238,6,50401,53227836,-1,8.1742,56.1166,995,35,1,1659690255,1728904504,0
LTE,238,6,50401,53227886,-1,8.1955,56.1093,15255,50,1,1659857642,1728904504,0
LTE,238,6,50401,53227888,-1,8.1255,56.1633,12088,33,1,1634440918,1697473503,0
LTE,238,6,50401,53233952,-1,8.691,56.3133,1000,21,1,1729304453,1729330925,0
LTE,238,6,50401,53233980,-1,8.7378,56.3443,1000,8,1,1712371297,1713849685,0
